단축코드,한글종목약명,기초지수명,기초시장분류,기초자산분류,총보수,TER,실부담비용률,과세유형,표준코드,펀드코드
294400,KIWOOM 200TR,코스피 200 TR,국내,주식,0.0120,0.0500,0.0663,배당소득세(보유기간과세),KR7294400007,K55206C46472
253250,KIWOOM 200선물레버리지,코스피 200 선물지수,국내,주식,0.4600,0.5100,0.7011,배당소득세(보유기간과세),KR7253250005,K55206BG4567
253230,KIWOOM 200선물인버스2X,코스피 200 선물지수,국내,주식,0.4600,0.5300,0.8090,배당소득세(보유기간과세),KR7253230007,K55206BG4575
253240,KIWOOM 200선물인버스,코스피 200 선물지수,국내,주식,0.4600,0.5500,0.6881,배당소득세(보유기간과세),KR7253240006,K55206BG4559
467620,KIWOOM 25-09 미국채권(AA-이상)액티브,USD AA3 Above Select September 2025 Maturity Index(Total Return),해외,채권,0.2900,0.4500,0.4516,배당소득세(보유기간과세),KR7467620001,K55206E49225
489870,KIWOOM 25-09 회사채(AA-이상)액티브,KIS 2509 만기형 크레딧 종합채권 지수(AA-이상) (총수익 지수),국내,채권,0.0500,0.0600,0.0635,배당소득세(보유기간과세),KR7489870006,K55206ED4666
464240,KIWOOM 26-09회사채(AA-이상)액티브,KIS 2609 만기형 크레딧 종합채권 지수(AA-이상)(총수익지수),국내,채권,0.0700,0.0900,0.0982,배당소득세(보유기간과세),KR7464240001,K55206E39770
458210,KIWOOM CD금리액티브(합성),FnGuide CD91일 금리투자 지수(총수익),국내,기타,0.0300,0.0600,0.0606,배당소득세(보유기간과세),KR7458210002,K55206E24624
460280,KIWOOM Fn유전자혁신기술,FnGuide 유전자혁신기술 지수(시장가격),국내,주식,0.4000,0.5200,0.6070,비과세,KR7460280001,K55206DZ3077
488200,KIWOOM K-2차전지북미공급망,Solactive K-Battery North America Supply Chain 지수,국내,주식,0.4900,0.6400,0.6604,비과세,KR7488200007,K55206ED2207
488210,KIWOOM K-반도체북미공급망,Solactive K-Semiconductor North America Supply Chain 지수,국내,주식,0.4900,0.7100,0.7381,비과세,KR7488210006,K55206ED2215
469790,KIWOOM K-테크TOP10,Solactive K-TechTOP10 Index(PR),국내,주식,0.3900,1.1000,1.1357,비과세,KR7469790000,K55206E61196
100910,KIWOOM KRX100,KRX 100,국내,주식,0.2300,0.2700,0.2874,비과세,KR7100910009,KR5206773776
200250,KIWOOM 인도Nifty50(합성),Nifty 50 Index,해외,주식,0.2900,0.3700,0.3777,배당소득세(보유기간과세),KR7200250009,KR5206AS8419
450120,KIWOOM SK그룹대표주,FnGuide SK그룹대표주 지수,국내,주식,0.1400,0.2800,0.3129,비과세,KR7450120001,K55206DY2203
435530,KIWOOM TDF2030액티브,Dow Jones Target 2030 Index (Total Return),국내&해외,혼합자산,0.3000,0.6600,0.7648,배당소득세(보유기간과세),KR7435530001,K55206DU2520
435540,KIWOOM TDF2040액티브,Dow Jones Target 2040 Index (Total Return),국내&해외,혼합자산,0.3400,0.6700,0.7810,배당소득세(보유기간과세),KR7435540000,K55206DU2538
435550,KIWOOM TDF2050액티브,Dow Jones Target 2050 Index (Total Return),국내&해외,혼합자산,0.3800,0.6900,0.8148,배당소득세(보유기간과세),KR7435550009,K55206DU2546
104530,KIWOOM 고배당,MKF 웰스 고배당20,국내,주식,0.4000,0.4500,0.5131,비과세,KR7104530001,KR5206853842
114470,KIWOOM 국고채3년,KTB INDEX(시장가격),국내,채권,0.0500,0.0800,0.0849,배당소득세(보유기간과세),KR7114470008,KR5206150033
471460,KIWOOM 국고채30년액티브,KIS-키움 국고채30년 지수(총수익지수),국내,채권,0.0350,0.0600,0.0634,배당소득세(보유기간과세),KR7471460006,K55206E71195
473490,KIWOOM 글로벌AI반도체,Solactive Global AI Semiconductor Index (Price Return),국내&해외,주식,0.4000,0.5200,0.7104,배당소득세(보유기간과세),KR7473490001,K55206E80451
437550,KIWOOM 글로벌리츠이지스액티브,S&P Global REIT Index,해외,부동산,0.7300,1.0800,1.1884,배당소득세(분리과세부동산ETF),KR7437550007,K55206DV3675
489860,KIWOOM 글로벌전력GRID인프라,NASDAQ OMX Clean Edge Smart Grid Infrastructure Index,국내&해외,주식,0.4900,0.8300,1.0107,배당소득세(보유기간과세),KR7489860007,K55206ED3411
473500,KIWOOM 글로벌전력반도체,Solactive Global Power Semiconductor Index (Price Return),국내&해외,주식,0.4000,0.8700,1.0249,배당소득세(보유기간과세),KR7473500007,K55206E80469
394350,KIWOOM 글로벌퓨처모빌리티,MSCI ACWI IMI 퓨처모빌리티 ESG 지수(시장가격),국내&해외,주식,0.3100,0.4900,0.5233,배당소득세(보유기간과세),KR7394350003,K55206DL0418
130730,KIWOOM 단기자금,MK 머니마켓 지수(총수익),국내,채권,0.0500,0.0800,0.0811,배당소득세(보유기간과세),KR7130730005,KR5206287710
419890,KIWOOM 단기채권ESG액티브,KIS ESG 9M~1.5Y,국내,채권,0.1500,0.1700,0.1747,배당소득세(보유기간과세),KR7419890009,K55206DR4802
411860,KIWOOM 독일DAX,DAX Index(PR),해외,주식,0.2500,0.7700,0.8715,배당소득세(보유기간과세),KR7411860000,K55206DP5553
429870,KIWOOM 리츠이지스액티브,iSelect 리츠 지수,국내,부동산,0.3000,0.5000,0.5177,배당소득세(분리과세부동산ETF),KR7429870009,K55206DT5229
476450,KIWOOM 머니마켓액티브,KIS-키움 MMF지수(총수익지수),국내,채권,0.0500,0.0700,0.0742,배당소득세(보유기간과세),KR7476450002,K55206E91755
430500,KIWOOM 물가채KIS,KIS TIPS 지수(총수익),국내,채권,0.1500,0.2000,0.2006,배당소득세(보유기간과세),KR7430500009,K55206DT2960
426330,KIWOOM 미국ETF산업STOXX,STOXX USA ETF Industry Index (KRW),해외,주식,0.5200,1.3800,2.7778,배당소득세(보유기간과세),KR7426330007,K55206DR7912
449770,KIWOOM 미국S&P500,S&P 500,해외,주식,0.0210,0.1100,0.3015,배당소득세(보유기간과세),KR7449770007,K55206DZ1360
449780,KIWOOM 미국S&P500(H),S&P 500,해외,주식,0.0400,0.3100,0.4639,배당소득세(보유기간과세),KR7449780006,K55206DZ1378
453080,KIWOOM 미국나스닥100(H),NASDAQ 100,해외,주식,0.0400,0.1700,0.4956,배당소득세(보유기간과세),KR7453080004,K55206E01648
460270,KIWOOM 미국달러SOFR금리액티브(합성),Solactive SOFR Daily Total Return Index,해외,기타,0.0500,0.2000,0.2000,배당소득세(보유기간과세),KR7460270002,K55206E24574
230480,KIWOOM 미국달러선물인버스2X,미국달러선물지수,국내,통화,0.6400,0.7400,0.9289,배당소득세(보유기간과세),KR7230480006,K55206B83279
225800,KIWOOM 미국달러선물레버리지,미국달러선물지수,국내,통화,0.6400,0.7100,0.8911,배당소득세(보유기간과세),KR7225800002,K55206B56275
139660,KIWOOM 미국달러선물인버스,미국달러선물지수,국내,통화,0.4900,0.5300,0.6426,배당소득세(보유기간과세),KR7139660005,KR5206A16343
138230,KIWOOM 미국달러선물,미국달러선물지수,국내,통화,0.3700,0.4000,0.4853,배당소득세(보유기간과세),KR7138230008,KR5206994091
373790,KIWOOM 미국방어배당성장나스닥,Nasdaq US Low Volatility Dividend Achievers Index,해외,주식,0.4000,1.1200,1.6608,배당소득세(보유기간과세),KR7373790005,K55206DC2985
483030,KIWOOM 미국블록버스터바이오테크의약품+,Solactive Blockbuster Biotech Drugs Index(PR),해외,주식,0.4900,0.6800,0.8154,배당소득세(보유기간과세),KR7483030003,K55206EB3249
459790,KIWOOM 미국성장기업30액티브,MSCI USA Index(Price Return),해외,주식,0.7600,0.8500,0.9640,배당소득세(보유기간과세),KR7459790002,K55206E19798
498270,KIWOOM 미국양자컴퓨팅,Solactive U.S. Quantum Computing Index(PR),해외,주식,0.4900,0.5300,0.6722,배당소득세(보유기간과세),KR7498270008,K55206EE9458
474800,KIWOOM 미국원유에너지기업,MSCI US IMI Energy 25/50 Index(Price Return),해외,주식,0.2900,0.5200,0.8305,배당소득세(보유기간과세),KR7474800000,K55206E81673
104520,KIWOOM 블루칩,MKF 블루칩,국내,주식,0.4000,0.4700,0.5072,비과세,KR7104520002,KR5206853859
0015E0,KIWOOM 엔비디아미국30년국채혼합액티브(H),Bloomberg Blended NVIDIA and US Long Treasury Bond Index,해외,혼합자산,0.1900,0.2000,0.2329,배당소득세(보유기간과세),KR70015E0001,K55206EI0479
483020,KIWOOM 의료AI,FnGuide 의료AI 지수,국내,주식,0.4900,0.5700,0.6301,비과세,KR7483020004,K55206EB5608
454780,KIWOOM 종합채권(AA-이상)액티브,KIS 종합 채권시장지수(AA-이상)(총수익지수),국내,채권,0.0250,0.0400,0.0517,배당소득세(보유기간과세),KR7454780008,K55206E15705
441330,KIWOOM 차이나A50커넥트MSCI,MSCI China A50 Connect Index,해외,주식,0.2000,0.6100,0.7505,배당소득세(보유기간과세),KR7441330008,K55206DW5141
454180,KIWOOM 차이나내수소비TOP CSI,CSI SH-HK-SZ Consumer Top Index,해외,주식,0.4200,1.1300,1.4205,배당소득세(보유기간과세),KR7454180001,K55206E09914
496090,KIWOOM 코리아밸류업,코리아 밸류업 지수,국내,주식,0.0090,0.0300,0.0442,비과세,KR7496090002,K55206EF9358
291630,KIWOOM 코스닥150선물레버리지,F-코스닥150 지수,국내,주식,0.0900,0.3400,0.5718,배당소득세(보유기간과세),KR7291630002,K55206C29098
291620,KIWOOM 코스닥150선물인버스,F-코스닥150 지수,국내,주식,0.0900,0.2900,0.4397,배당소득세(보유기간과세),KR7291620003,K55206C29080
316670,KIWOOM 코스닥150,코스닥 150,국내,주식,0.1500,0.2300,0.2567,비과세,KR7316670009,K55206CJ2971
467540,KIWOOM 코스닥글로벌,코스닥 글로벌 지수,국내,주식,0.0700,0.2200,0.2455,비과세,KR7467540001,K55206E54316
122260,KIWOOM 통안채1년,MK 통안채지수(총수익),국내,채권,0.0500,0.0800,0.0806,배당소득세(보유기간과세),KR7122260003,KR5206184115
0015F0,KIWOOM 팔란티어미국30년국채혼합액티브(H),Bloomberg Blended PALANTIR and US Long Treasury Bond Index,해외,혼합자산,0.1900,0.2100,0.2570,배당소득세(보유기간과세),KR70015F0000,K55206EI0487
441800,TIMEFOLIO Korea플러스배당액티브,코스피 200,국내,주식,0.8000,0.8500,1.1597,배당소득세(보유기간과세),KR7441800000,K553J1DW4846
463050,TIMEFOLIO K바이오액티브,KRX 헬스케어,국내,주식,0.8000,0.8400,1.1362,배당소득세(보유기간과세),KR7463050005,K553J1E46927
404120,TIMEFOLIO K신재생에너지액티브,KRX 기후변화 솔루션지수,국내,주식,0.8000,1.1200,1.5007,배당소득세(보유기간과세),KR7404120008,K553J1DO1974
385710,TIMEFOLIO K이노베이션액티브,KRX BBIG 지수,국내,주식,0.8000,0.9500,1.3478,배당소득세(보유기간과세),KR7385710009,K553J1DJ0288
410870,TIMEFOLIO K컬처액티브,FnGuide K-컬처 지수,국내,주식,0.8000,0.9100,1.2414,배당소득세(보유기간과세),KR7410870000,K553J1DP1767
456600,TIMEFOLIO 글로벌AI인공지능액티브,Solactive Global Artificial Intelligence 지수,해외,주식,0.8000,0.8700,1.3874,배당소득세(보유기간과세),KR7456600006,K553J1E23876
494180,TIMEFOLIO 글로벌소비트렌드액티브,Solactive 뉴에이지컨수머지수,해외,주식,0.8000,0.8800,1.0934,배당소득세(보유기간과세),KR7494180003,K553J1EF1685
485810,TIMEFOLIO 글로벌안티에이징바이오액티브,KEDI 글로벌 불로장생바이오 지수(원화환산),해외,주식,0.8000,1.0300,1.3675,배당소득세(보유기간과세),KR7485810006,K553J1EB9138
478150,TIMEFOLIO 글로벌우주테크&방산액티브,Solactive Aerospace and Defense USD Index PR,해외,주식,0.8000,0.9100,1.2463,배당소득세(보유기간과세),KR7478150006,K553J1E98415
426020,TIMEFOLIO 미국S&P500액티브,S&P 500,해외,주식,0.8000,1.1000,1.3973,배당소득세(보유기간과세),KR7426020004,K553J1DT1904
426030,TIMEFOLIO 미국나스닥100액티브,NASDAQ 100,해외,주식,0.8000,0.9600,1.2828,배당소득세(보유기간과세),KR7426030003,K553J1DT1912
495060,TIMEFOLIO 코리아밸류업액티브,코리아 밸류업 지수,국내,주식,0.8000,0.8500,0.9937,배당소득세(보유기간과세),KR7495060006,K553J1EF9274
385720,TIMEFOLIO 코스피액티브,코스피,국내,주식,0.8000,0.8600,1.1433,배당소득세(보유기간과세),KR7385720008,K553J1DJ0270
472720,TRUSTON 주주가치액티브,코스피 200,국내,주식,0.7850,0.8200,0.8507,배당소득세(보유기간과세),KR7472720002,K55363E76664
496130,TRUSTON 코리아밸류업액티브,코리아 밸류업 지수,국내,주식,0.7850,0.8000,0.8148,배당소득세(보유기간과세),KR7496130006,K55363EF9738
466400,1Q 25-08 회사채(A+이상)액티브,KIS 2025-08만기형 크레딧 A+이상 지수(총수익),국내,채권,0.1000,0.1200,0.1222,배당소득세(보유기간과세),KR7466400009,K55102E58003
491610,1Q CD금리액티브(합성),KIS 하나 CD금리 총수익지수,국내,기타,0.0200,0.0300,0.0343,배당소득세(보유기간과세),KR7491610002,K55102ED3689
451060,1Q K200액티브,코스피 200,국내,주식,0.1800,0.2000,0.2369,배당소득세(보유기간과세),KR7451060008,K55102DZ8758
463290,1Q 단기금융채액티브,MK 머니마켓 지수(총수익),국내,채권,0.0800,0.1000,0.1034,배당소득세(보유기간과세),KR7463290007,K55102E37825
479080,1Q 머니마켓액티브,KIS-하나 MMF 지수(총수익),국내,채권,0.0500,0.0600,0.0613,배당소득세(보유기간과세),KR7479080004,K55102EA1314
0004G0,1Q 미국배당30,Solactive U.S. Dividend 30 Index PR,해외,주식,0.1000,0.1000,0.1000,배당소득세(보유기간과세),KR70004G0002,K55102EG6572
0017Y0,1Q 종합채권(AA-이상)액티브,KIS 종합채권형 지수(AA-이상)(총수익),국내,채권,0.0250,0.0300,0.0300,배당소득세(보유기간과세),KR70017Y0005,K55102EI0573
472350,1Q 차이나H(H),Hang Seng China H,해외,주식,0.1100,0.5100,0.7006,배당소득세(보유기간과세),KR7472350008,K55102E78092
495330,1Q 코리아밸류업,코리아 밸류업 지수,국내,주식,0.0200,0.0200,0.0200,비과세,KR7495330003,K55102EF9791
492500,1Q 현대차그룹채권(A+이상)&국고통안,KIS 하나 현대차그룹채권(A+이상)&국고통안 총수익지수,국내,채권,0.1000,0.1000,0.1000,배당소득세(보유기간과세),KR7492500004,K55102EE8018
422260,VITA MZ소비액티브,FnGuide MZ 소비 지수,국내,주식,0.6000,0.6900,0.7879,배당소득세(보유기간과세),KR7422260000,K55236DO1987
452440,VITA 밸류알파액티브,FnGuide 밸류알파지수,국내,주식,0.6000,0.7000,0.7955,배당소득세(보유기간과세),KR7452440001,K55236DY2686
332500,ACE 200TR,코스피 200 TR,국내,주식,0.0300,0.0700,0.0837,배당소득세(보유기간과세),KR7332500008,K55101CT6711
105190,ACE 200,코스피 200,국내,주식,0.0900,0.1100,0.1312,비과세,KR7105190003,KR5101877748
461260,ACE 25-06 회사채(AA-이상)액티브,KIS 크레딧 2506만기형(AA-이상)지수(총수익지수),국내,채권,0.0500,0.0700,0.0832,배당소득세(보유기간과세),KR7461260002,K55101E34378
461270,ACE 26-06 회사채(AA-이상)액티브,KIS 크레딧 2606만기형(AA-이상)지수(총수익지수),국내,채권,0.0500,0.0700,0.0783,배당소득세(보유기간과세),KR7461270001,K55101E34386
475260,ACE 2월만기자동연장회사채AA-이상액티브,KAP 2월 만기자동연장회사채(AA-이상) 총수익지수,국내,채권,0.0500,0.0700,0.0816,배당소득세(보유기간과세),KR7475260006,K55101E80470
385600,ACE 2차전지&친환경차액티브,FnGuide 친환경 자동차 밸류체인 지수,국내,주식,0.2900,0.3600,0.4163,배당소득세(보유기간과세),KR7385600002,K55101DH7878
475270,ACE 5월만기자동연장회사채AA-이상액티브,KIS 5월 만기자동연장회사채(AA-이상) 총수익지수,국내,채권,0.0500,0.0700,0.0798,배당소득세(보유기간과세),KR7475270005,K55101E80488
475280,ACE 8월만기자동연장회사채AA-이상액티브,KAP 8월 만기자동연장회사채(AA-이상) 총수익지수,국내,채권,0.0500,0.0700,0.0759,배당소득세(보유기간과세),KR7475280004,K55101E80496
469150,ACE AI반도체포커스,FnGuide AI 반도체 포커스 지수(시장가격),국내,주식,0.3000,0.3700,0.4037,비과세,KR7469150007,K55101E67600
487340,ACE CD금리&초단기채권액티브,MK-KAP CD 금리 & 초단기 채권 총수익 지수,국내,채권,0.0500,0.0600,0.0630,배당소득세(보유기간과세),KR7487340002,K55101EC8482
385590,ACE ESG액티브,MSCI Korea Country ESG Leaders Custom Capped Price return Index,국내,주식,0.5000,0.5400,0.5650,배당소득세(보유기간과세),KR7385590005,K55101DI3603
0010E0,ACE FTSE WGBI Korea,FTSE Korean Government Bond Index(TR),국내,채권,0.1500,0.1500,0.1503,배당소득세(보유기간과세),KR70010E0006,K55101EH2993
380340,ACE Fn5G플러스,FnGuide 5G플러스 지수 (시장가격),국내,주식,0.3500,0.4800,0.5249,비과세,KR7380340000,K55101DH2341
356540,ACE 종합채권(AA-이상)KIS액티브,KIS 종합채권 AA-이상 총수익 지수(Total return Index),국내,채권,0.0200,0.0300,0.0422,배당소득세(보유기간과세),KR7356540005,K55101D34156
475050,ACE KPOP포커스,iSelect K-POP 포커스지수(시장가격),국내,주식,0.3000,0.3800,0.3940,비과세,KR7475050001,K55101E79688
411060,ACE KRX금현물,KRX 금현물지수,국내,원자재,0.5000,0.6200,0.8779,배당소득세(보유기간과세),KR7411060007,K55101DN7441
277540,ACE 아시아TOP50S&P,S&P ASIA50 Price Return Index,국내&해외,주식,0.7000,0.9300,1.0119,배당소득세(보유기간과세),KR7277540001,K55101BU2759
225130,ACE 골드선물 레버리지(합성 H),S&P GSCI GOLD Index Excess Return,해외,원자재,0.4900,0.7700,0.7828,배당소득세(보유기간과세),KR7225130004,K55101B44423
483340,ACE 구글밸류체인액티브,KEDI 글로벌 AI 클라우드 지수,해외,주식,0.4500,0.5500,0.9575,배당소득세(보유기간과세),KR7483340006,K55101EB6099
114460,ACE 국고채3년,KTB INDEX(시장가격),국내,채권,0.1500,0.1800,0.1805,배당소득세(보유기간과세),KR7114460009,KR5101148215
365780,ACE 국고채10년,KIS 10년 국고채 지수 (총수익),국내,채권,0.0200,0.0500,0.0553,배당소득세(보유기간과세),KR7365780006,K55101D95314
494340,ACE 글로벌AI맞춤형반도체,Solactive AI Custom Semiconductor Index(PR),해외,주식,0.4500,0.5400,0.6878,배당소득세(보유기간과세),KR7494340003,K55101EE6187
411050,ACE 글로벌메타버스테크액티브,Bloomberg Global Digital Media & Tech Select Price Return Index,해외,주식,0.5000,0.6500,0.7090,배당소득세(보유기간과세),KR7411050008,K55101DP2952
435040,ACE 글로벌브랜드TOP10블룸버그,Bloomberg Global Select Industry Leaders TOP10 Index(PR),해외,주식,0.5000,0.7000,0.7767,배당소득세(보유기간과세),KR7435040001,K55101DU3912
497510,ACE 글로벌빅파마,Solactive Global Big Pharma Index (Price Return),해외,주식,0.3000,0.3800,0.4591,배당소득세(보유기간과세),KR7497510008,K55101EF6160
460960,ACE 글로벌인컴TOP10 SOLACTIVE,Solactive Global Superior Income TOP 10 Price Return Index,해외,혼합자산,0.2400,0.4500,0.7068,배당소득세(보유기간과세),KR7460960008,K55101E30004
414270,ACE 글로벌자율주행액티브,FactSet US-China Electric&Autonomous Vehicle Price Return Index,해외,주식,0.2900,0.3800,0.5512,배당소득세(보유기간과세),KR7414270009,K55101DP1319
190620,ACE 단기통안채,KIS MSB 단기지수(총수익),국내,채권,0.0700,0.0900,0.0951,배당소득세(보유기간과세),KR7190620005,KR5101AN3254
440640,ACE 단기채권알파액티브,KIS 단기채권알파AA-이상 총수익지수,국내,채권,0.1500,0.1700,0.1819,배당소득세(보유기간과세),KR7440640001,K55101DW2771
494330,ACE 라이프자산주주가치액티브,FnGuide 기업가치 지수(시장가격),국내,주식,0.5000,0.5300,0.5639,배당소득세(보유기간과세),KR7494330004,K55101EE7904
265690,ACE 러시아MSCI(합성),MSCI Russia 25% Capped Price Return Index,해외,주식,0.0000,1.1100,1.1117,배당소득세(보유기간과세),KR7265690008,K55101BM2890
152500,ACE 레버리지,코스피 200,국내,주식,0.3000,0.3400,0.5153,배당소득세(보유기간과세),KR7152500005,KR5101A62068
483330,ACE 마이크로소프트밸류체인액티브,KEDI 글로벌생성형AI 지수,해외,주식,0.4500,0.5400,0.9001,배당소득세(보유기간과세),KR7483330007,K55101EB6081
291130,ACE 멕시코MSCI(합성),MSCI MEXICO IMI 25/50 Price return Index,해외,주식,0.5000,0.5700,0.5900,배당소득세(보유기간과세),KR7291130003,K55101C31949
452250,ACE 미국30년국채선물레버리지(합성 H),S&P Ultra T-Bond Futures Index(ER),해외,채권,0.2500,0.3200,0.3338,배당소득세(보유기간과세),KR7452250004,K55101DZ9039
476760,ACE 미국30년국채액티브,Bloomberg U.S Treasury 20+ Year Total Return Index,해외,채권,0.0500,0.1200,0.1331,배당소득세(보유기간과세),KR7476760004,K55101E91865
453850,ACE 미국30년국채액티브(H),Bloomberg U.S Treasury 20+ Year Total Return Index,해외,채권,0.0500,0.1400,0.1543,배당소득세(보유기간과세),KR7453850000,K55101E03860
476750,ACE 미국30년국채엔화노출액티브(H),Bloomberg U.S. Treasury 20+ Year Total Return Index T1530 JPY Currency Hedged,해외,채권,0.1500,0.2300,0.2398,배당소득세(보유기간과세),KR7476750005,K55101E91790
480030,ACE 미국500데일리타겟커버드콜(합성),Bloomberg US 500 Large Cap Premium Decrement 15% Distribution Index,해외,주식,0.4500,0.5100,0.5278,배당소득세(보유기간과세),KR7480030006,K55101E97755
280320,ACE 미국IT인터넷S&P(합성 H),다우존스 인터넷 종합지수,해외,주식,0.5000,0.6200,0.6366,배당소득세(보유기간과세),KR7280320003,K55101BW5925
360200,ACE 미국S&P500,S&P 500,해외,주식,0.0700,0.1400,0.1788,배당소득세(보유기간과세),KR7360200000,K55101D78195
438080,ACE 미국S&P500채권혼합액티브,S&P500 and Short-Term Treasury 30/70 Blend Index,해외,혼합자산,0.1500,0.2400,0.2639,배당소득세(보유기간과세),KR7438080004,K55101DU8887
309230,ACE 미국WideMoat동일가중,MorningStar Wide Moat Focus Index,해외,주식,0.4000,0.5500,0.7023,배당소득세(보유기간과세),KR7309230001,K55101CF3110
367380,ACE 미국나스닥100,NASDAQ 100,해외,주식,0.0700,0.1600,0.1936,배당소득세(보유기간과세),KR7367380003,K55101DB1182
438100,ACE 미국나스닥100채권혼합액티브,NASDAQ-100 US T-Bills 30/70 Index,해외,혼합자산,0.1500,0.2700,0.2991,배당소득세(보유기간과세),KR7438100000,K55101DU8879
440650,ACE 미국달러단기채권액티브,Bloomberg Short-Term Treasury Total Return Index,해외,채권,0.3000,0.6800,0.6800,배당소득세(보유기간과세),KR7440650000,K55101DW3258
480040,ACE 미국반도체데일리타겟커버드콜(합성),Bloomberg US Listed Semiconductor Premium Decrement 15% Distribution Index,해외,주식,0.4500,0.5200,0.5362,배당소득세(보유기간과세),KR7480040005,K55101E96450
402970,ACE 미국배당다우존스,Dow Jones U.S. Dividend 100 Price Return Index,해외,주식,0.0100,0.0700,0.1469,배당소득세(보유기간과세),KR7402970008,K55101DN4471
181480,ACE 미국부동산리츠(합성 H),Dow Jones U.S. Real Estate Index,해외,부동산,0.3000,0.4200,0.4309,배당소득세(분리과세부동산ETF),KR7181480005,KR5101AJ9786
465610,ACE 미국빅테크TOP7 Plus레버리지(합성),Solactive US Big Tech Top 7 Plus Price Return Index,해외,주식,0.6000,0.6600,0.6778,배당소득세(보유기간과세),KR7465610004,K55101E52487
465620,ACE 미국빅테크TOP7 Plus인버스(합성),Solactive US Big Tech Top 7 Plus Price Return Index,해외,주식,0.6000,0.7200,0.7370,배당소득세(보유기간과세),KR7465620003,K55101E52495
465580,ACE 미국빅테크TOP7 Plus,Solactive US Big Tech Top 7 Plus Price Return Index,해외,주식,0.3000,0.3700,0.5265,배당소득세(보유기간과세),KR7465580009,K55101E52479
473590,ACE 미국주식베스트셀러,FnGuide 미국 주식 베스트셀러 지수(시장가격지수),해외,주식,0.3000,0.4400,1.0910,배당소득세(보유기간과세),KR7473590008,K55101E54012
0008E0,ACE 미국중심중소형제조업,NYSE FactSet US Focus Manufacturing Index(Price Return),해외,주식,0.4500,0.5100,0.6914,배당소득세(보유기간과세),KR70008E0000,K55101EH5038
391600,ACE 미국친환경그린테마INDXX,Indxx US Green Infrastructure Price return Index,해외,주식,0.7000,0.9400,1.0029,배당소득세(보유기간과세),KR7391600004,K55101DK6651
455660,ACE 미국하이일드액티브(H),Markit iBoxx USD Liquid High Yield Total Return Index,해외,채권,0.2400,1.2600,1.2925,배당소득세(보유기간과세),KR7455660001,K55101E13018
245710,ACE 베트남VN30(합성),VN30 Index(PR),해외,주식,0.7000,0.7600,0.7630,배당소득세(보유기간과세),KR7245710009,K55101BE0852
131890,ACE 삼성그룹동일가중,MKF SAMs EW 지수,국내,주식,0.1500,0.2100,0.2531,비과세,KR7131890006,KR5101299273
108450,ACE 삼성그룹섹터가중,MKF SAMs SW,국내,주식,0.1500,0.1900,0.2126,비과세,KR7108450008,KR5101897761
226380,ACE Fn성장소비주도주,FnGuide 성장소비주도 지수,국내,주식,0.5000,0.6000,0.6290,비과세,KR7226380004,K55101B54539
316300,ACE 싱가포르리츠,Morningstar Singapore REIT Yield Focus Index(PR),해외,부동산,0.4000,1.0600,1.0822,배당소득세(분리과세부동산ETF),KR7316300003,K55101CG5254
483420,ACE 애플밸류체인액티브,Bloomberg Top 30 Supply Chain Plus Apple Price Return Index,국내&해외,주식,0.4500,0.5500,0.8146,배당소득세(보유기간과세),KR7483420006,K55101E42918
483320,ACE 엔비디아밸류체인액티브,KEDI 글로벌AI반도체 지수,해외,주식,0.4500,0.5200,0.8497,배당소득세(보유기간과세),KR7483320008,K55101EB6172
448540,ACE 엔비디아채권혼합블룸버그,Bloomberg Blended NVIDIA Equity and Korean Bond Index,국내&해외,혼합자산,0.0700,0.1400,0.1593,배당소득세(보유기간과세),KR7448540005,K55101DY6929
433500,ACE 원자력테마딥서치,DeepSearch 원자력테마 지수 (시장가격지수),국내,주식,0.3000,0.3700,0.3995,비과세,KR7433500006,K55101DU0363
256440,ACE 인도네시아MSCI(합성),MSCI Indonesia Index,해외,주식,0.7000,0.7700,0.7817,배당소득세(보유기간과세),KR7256440009,K55101BI4108
487920,ACE 인도시장대표BIG5그룹액티브,Indxx India Big 5 Conglomerates Index (Price Return),해외,주식,0.4500,0.5900,0.7735,배당소득세(보유기간과세),KR7487920001,K55101EC1768
487910,ACE 인도컨슈머파워액티브,Indxx India Super Consumption Index (Price Return),해외,주식,0.4500,0.5400,0.6634,배당소득세(보유기간과세),KR7487910002,K55101EB6453
145670,ACE 인버스,코스피 200 선물지수,국내,주식,0.1500,0.2200,0.4673,배당소득세(보유기간과세),KR7145670006,KR5101A59767
497520,ACE 일라이릴리밸류체인,Solactive Eli Lilly Value Chain Index(PR),해외,주식,0.4500,0.5600,0.6359,배당소득세(보유기간과세),KR7497520007,K55101EG1343
196030,ACE 일본TOPIX레버리지(H),TOPIX,해외,주식,0.5000,0.5900,0.6357,배당소득세(보유기간과세),KR7196030001,KR5101AR9802
238720,ACE 일본Nikkei225(H),Nikkei 225,해외,주식,0.3000,0.4800,0.5370,배당소득세(해외주식투자전용ETF),KR7238720007,K55101BA8230
469160,ACE 일본반도체,Bloomberg Japan Semiconductor Select Top 25 Index(Price Return),해외,주식,0.4500,0.5800,0.8424,배당소득세(보유기간과세),KR7469160006,K55101E66032
205720,ACE 일본TOPIX인버스(합성 H),TOPIX,해외,주식,0.5000,0.5800,0.5800,배당소득세(보유기간과세),KR7205720006,KR5101AV1027
